Train Epoch: 3 [1280/50000 (3%)]	Loss: 1.182068	Accuracy: 0.601562
Train Epoch: 3 [2560/50000 (5%)]	Loss: 0.975837	Accuracy: 0.640625
Train Epoch: 3 [3840/50000 (8%)]	Loss: 1.040536	Accuracy: 0.625000
Train Epoch: 3 [5120/50000 (10%)]	Loss: 1.270369	Accuracy: 0.531250
Train Epoch: 3 [6400/50000 (13%)]	Loss: 1.129759	Accuracy: 0.593750
Train Epoch: 3 [7680/50000 (15%)]	Loss: 1.129994	Accuracy: 0.578125
Train Epoch: 3 [8960/50000 (18%)]	Loss: 1.168633	Accuracy: 0.617188
Train Epoch: 3 [10240/50000 (20%)]	Loss: 1.110693	Accuracy: 0.601562
Train Epoch: 3 [11520/50000 (23%)]	Loss: 1.153543	Accuracy: 0.570312
Train Epoch: 3 [12800/50000 (26%)]	Loss: 1.120325	Accuracy: 0.617188
Train Epoch: 3 [14080/50000 (28%)]	Loss: 0.892088	Accuracy: 0.679688
Train Epoch: 3 [15360/50000 (31%)]	Loss: 0.924621	Accuracy: 0.664062
Train Epoch: 3 [16640/50000 (33%)]	Loss: 1.132387	Accuracy: 0.609375
Train Epoch: 3 [17920/50000 (36%)]	Loss: 1.198426	Accuracy: 0.617188
Train Epoch: 3 [19200/50000 (38%)]	Loss: 1.023982	Accuracy: 0.593750
Train Epoch: 3 [20480/50000 (41%)]	Loss: 1.013623	Accuracy: 0.648438
Train Epoch: 3 [21760/50000 (44%)]	Loss: 1.056689	Accuracy: 0.648438
Train Epoch: 3 [23040/50000 (46%)]	Loss: 1.139995	Accuracy: 0.570312
Train Epoch: 3 [24320/50000 (49%)]	Loss: 1.053473	Accuracy: 0.625000
Train Epoch: 3 [25600/50000 (51%)]	Loss: 1.242757	Accuracy: 0.554688
Train Epoch: 3 [26880/50000 (54%)]	Loss: 1.115208	Accuracy: 0.593750
Train Epoch: 3 [28160/50000 (56%)]	Loss: 1.049058	Accuracy: 0.695312
Train Epoch: 3 [29440/50000 (59%)]	Loss: 1.135028	Accuracy: 0.593750
Train Epoch: 3 [30720/50000 (61%)]	Loss: 1.138262	Accuracy: 0.632812
Train Epoch: 3 [32000/50000 (64%)]	Loss: 0.981556	Accuracy: 0.687500
Train Epoch: 3 [33280/50000 (67%)]	Loss: 1.127321	Accuracy: 0.585938
Train Epoch: 3 [34560/50000 (69%)]	Loss: 1.037961	Accuracy: 0.648438
Train Epoch: 3 [35840/50000 (72%)]	Loss: 1.118826	Accuracy: 0.609375
